Fabric code,Inward Date,Priority,Priority.1,MIGO NO,MIGO Date,Security inward no,Security inward date,LR no.,LR Date,Transporter Name,Inv numb,Invoice Date,Invoice-No. of Rolls,Invoice Qty,Supplier Name ,Fabric Composition,GC / Non GC,PO Number,DA NO,Product,Brand,Sub Brand,UOM,Knit/Woven,FDR-Qty,FDR-NO,Wip Status,Inspection Date,Name of inspector,Inspection Report no.,Inspected roll,Fabric Quantity (Inspected),Inspection Result,PO Width,Avg WIDTH,% Between ActWidth vs PO Width,No of Shade Group,CSV Observation,Lab Test Status,GRN Qty,GRN No.,GRN Date,GRN lead time,Total Fabric Quantity Under FRA,FRA No.,Fra Raised Date,FRA Closure Date,FRA Closure Lead Time,Reason for Delay in GRN,Fabric Quantity (FRA With EC),% EC Approved,Approved By (FRA With EC),Fabric Quantity - RTS,Farbic RTS Date ,RTS Doc no.,RTS LR no.,Sourcing Person ,Date of Invoice Submission to Parking Team ,Type of fabric,REMARKS,GIR,PO ISSUES
F524AOSH1434,2025-05-05,,,5006125496.0,2025-05-05,4120/05.05.2025,2025-05-05,885339,2025-04-27 00:00:00,FLYWING CARGO,QAC250000525,2025-04-27 00:00:00,18.0,1994.0,VARDHMAN TEXTILES LTD,,GC,D331063189,ABFRL,SHIRT FABRIC,HOAS,AO,M,Woven,,,GRN Done,2025-05-08 00:00:00,Sibasankar,10677.0,5.0,659.0,Pass,,149.0,,4.0,csv,Pass,1994.0,,2025-05-09,4,1994.0,400005017,2025-05-09,2025-05-09,,FDR Within TPT,,,,,,,,,,,,0.0,
F524AOSH1429,2025-05-05,,,5006125494.0,2025-05-05,4113/05.05.2025,2025-05-05,885340,2025-04-27 00:00:00,FLYWING CARGO,QAC250000526,2025-04-27 00:00:00,18.0,2018.0,VARDHMAN TEXTILES LTD,,GC,D331063190,ABFRL,SHIRT FABRIC,HOAS,AO,M,Woven,,,GRN Done,2025-05-09 00:00:00,Sibasankar,10679.0,5.0,575.0,Pass,,149.0,,4.0,,Pass,2018.0,,2025-05-09,4,,,,,,Visual inspection delay,,,,,,,,,,,,0.0,
F524AOSH2234,2025-05-05,,,5006125498.0,2025-05-05,4121/05.05.2025,2025-05-05,885343,2025-04-27 00:00:00,FLYWING CARGO,QAC250000529,2025-04-27 00:00:00,15.0,2119.0,VARDHMAN TEXTILES LTD,,GC,D331063193,ABFRL,SHIRT FABRIC,HOAS,AO,M,Woven,,,GRN Done,2025-05-08 00:00:00,Bijay,10425.0,3.0,447.0,Pass,,148.0,,1.0,,Pass,2119.0,,2025-05-08,3,,,,,,Within TPT,,,,,,,,,2025-05-08 00:00:00,Plain,,0.0,
F524AOSH2236,2025-05-05,,,5006125592.0,2025-05-05,4119/05.05.2025,2025-05-05,885344,2025-04-27 00:00:00,FLYWING CARGO,QAC250000530,2025-04-27 00:00:00,16.0,2098.0,VARDHMAN TEXTILES LTD,,GC,D331063194,ABFRL,SHIRT FABRIC,HOAS,AO,M,Woven,,,GRN Done,2025-05-08 00:00:00,Bikram ,9762.0,5.0,755.0,Pass,,149.0,,4.0,,Pass,2098.0,,2025-05-08,3,,,,,,Within TPT,,,,,,,,,2025-05-08 00:00:00,Plain,,0.0,
F524AOSH2237,2025-05-05,,,5006125597.0,2025-05-05,4122/05.05.2025,2025-05-05,885342,2025-04-27 00:00:00,FLYWING CARGO,QAC250000528,2025-04-27 00:00:00,17.0,2090.0,VARDHMAN TEXTILES LTD,,GC,D331063192,ABFRL,SHIRT FABRIC,HOAS,AO,M,Woven,,,GRN Done,2025-05-08 00:00:00,Sibasankar,10674.0,5.0,748.0,Pass,,148.0,,3.0,,Pass,2090.0,,2025-05-08,3,,,,,,Within TPT,,,,,,,,,2025-05-08 00:00:00,Plain,,0.0,
F325ABSH6235,2025-05-05,,,5006125127.0,2025-05-05,4123/05.05.2025,2025-05-05,900237,2025-05-01 00:00:00,FLYWING CARGO,2561100914,2025-04-30 00:00:00,4.0,411.0,NSL TEXTILES LTD,,NON GC,D331052191,ABFRL,SHIRT FABRIC,HOAS,AB,M,Woven,,,GRN Done,2025-05-09 00:00:00,Bikram ,9769.0,2.0,279.0,Pass,,143.0,,3.0,,Pass,411.0,,2025-05-09,4,,,,,,Visual inspection delay,,,,,,,,,2025-05-09 00:00:00,Plain,,0.0,
F325LPSH4914,2025-05-05,,,5006122651.0,2025-05-05,4221/05.05.2025,2025-05-05,906238,2025-04-29 00:00:00,FLYWING CARGO,SDI2503044,2025-04-28 00:00:00,12.0,1934.0,ARVIND LTD,,GC,3310064103,ABFRL,SHIRT FABRIC,HOLP,LP,M,Woven,,,GRN Done,2025-05-08 00:00:00,Bijay,10424.0,5.0,974.0,Pass,,150.0,,3.0,non csv,Pass,1934.0,,2025-05-09,4,,,,,,Visual inspection delay,,,,,,,,,,,,0.0,
F525LPSH2052,2025-05-05,,,5006125255.0,2025-05-05,4124/05.05.2025,2025-05-05,906242,2025-04-29 00:00:00,FLYWING CARGO,SDI2503048,2025-04-28 00:00:00,14.0,1526.0,ARVIND LTD,,GC,D331055975,ABFRL,SHIRT FABRIC,HOLP,LP,M,Woven,,,GRN Done,2025-05-08 00:00:00,Kamala,103380.0,3.0,601.0,Pass,,151.0,,5.0,csv,Pass,1526.0,,2025-05-09,4,,,,,,Visual inspection delay,,,,,,,,,,,,0.0,
F321LYSH3060,2025-05-05,,,5006125120.0,2025-05-05,4125/05.05.2025,2025-05-05,906244,2025-04-29 00:00:00,FLYWING CARGO,SDI2503050,2025-04-28 00:00:00,20.0,2287.0,ARVIND LTD,,GC,D331055922,ABFRL,SHIRT FABRIC,HOLP,LY,M,Woven,,,GRN Done,2025-05-10 00:00:00,Karibasappa,9928.0,2.0,283.0,Pass,,144.0,,1.0,non csv,Pass,2287.0,,2025-05-12,6,,,,,,Visual inspection delay,,,,,,,,,,,,0.0,
F525LYSH1566,2025-05-05,,,5006124924.0,2025-05-05,4126/05.05.2025,2025-05-05,906245,2025-04-29 00:00:00,FLYWING CARGO,SDI2503051,2025-04-28 00:00:00,20.0,3399.0,ARVIND LTD,,GC,D331056084,ABFRL,SHIRT FABRIC,HOLP,LY,M,Woven,,,GRN Done,2025-05-08 00:00:00,Bikram ,9763.0,5.0,783.0,Pass,,149.0,,,,Pass,3399.0,,2025-05-08,3,,,,,,Within TPT,,,,,,,,,2025-05-08 00:00:00,Print,,0.0,
F525LYSH4884,2025-05-05,,,5006124925.0,2025-05-05,4129/05.05.2025,2025-05-05,906239,2025-04-29 00:00:00,FLYWING CARGO,SDI2503045,2025-04-28 00:00:00,11.0,1282.0,ARVIND LTD,,GC,D331052457,ABFRL,SHIRT FABRIC,HOLP,LY,M,Woven,,,GRN Done,2025-05-08 00:00:00,Ujjwal,10054.0,3.0,370.0,Pass,,150.0,,1.0,,Pass,1282.0,,2025-05-08,3,,,,,,Within TPT,,,,,,,,,2025-05-08 00:00:00,Print,,0.0,
F525LYSH5587,2025-05-05,,,5006124926.0,2025-05-05,4130/05.05.2025,2025-05-05,906240,2025-04-29 00:00:00,FLYWING CARGO,SDI2503046,2025-04-28 00:00:00,8.0,1028.0,ARVIND LTD,,GC,D331052473,ABFRL,SHIRT FABRIC,HOLP,LY,M,Woven,,,GRN Done,2025-05-08 00:00:00,Sibasankar,10675.0,2.0,375.0,Pass,,148.0,,2.0,non csv,Pass,1028.0,,2025-05-09,4,1028.0,400005016,2025-05-09,2025-05-09,,FDR Within TPT,,,,,,,,,,,,0.0,
F525LPSH2059,2025-05-05,,,5006125125.0,2025-05-05,4131/05.05.2025,2025-05-05,906243,2025-04-29 00:00:00,FLYWING CARGO,SDI2503049,2025-04-28 00:00:00,15.0,2052.0,ARVIND LTD,,GC,D331056009,ABFRL,SHIRT FABRIC,HOLP,LP,M,Woven,,,GRN Done,2025-05-09 00:00:00,Kamala,10366.0,3.0,360.0,Pass,,151.0,,2.0,non csv,Pass,2052.0,,2025-05-09,4,,,,,,Visual inspection delay,,,,,,,,,,,,0.0,
F321LYSH3042,2025-05-05,,,5006125123.0,2025-05-05,4132/05.05.2025,2025-05-05,906241,2025-04-29 00:00:00,FLYWING CARGO,SDI2503047,2025-04-28 00:00:00,6.0,721.0,ARVIND LTD,,GC,D331055930,ABFRL,SHIRT FABRIC,HOLP,LY,M,Woven,,,GRN Done,2025-05-08 00:00:00,,9671.0,,,,,147.0,,1.0,,Pass,721.0,,2025-05-08,3,,,,,,Within TPT,,,,,,,,,2025-05-08 00:00:00,Yarndyed,,0.0,
FYMPSH3338E,2025-05-05,,,5006125595.0,2025-05-05,4133/05.05.2025,2025-05-05,906220,2025-04-26 00:00:00,FLYWING CARGO,SDI2502642,2025-04-25 00:00:00,10.0,895.0,ARVIND LTD,,NON GC,D332005248,ABFRL,SHIRT FABRIC,EXPORT,MARCO POLO,M,Woven,,,GRN Done,2025-05-08 00:00:00,Kamala,10327.0,3.0,410.0,Pass,,149.0,,1.0,,Pass,895.0,,2025-05-08,3,,,,,,Within TPT,,,,,,,,,2025-05-08 00:00:00,Yarndyed,,0.0,
F525ALSH6383,2025-05-05,,,5006126206.0,2025-05-05,4149/05.05.2025,2025-05-05,SELF,SELF,SELF,25-26/217,2025-04-30 00:00:00,7.0,704.4,POSTEN LIFESTYLE INC,,NON GC,D331063230,ABFRL,SHIRT FABRIC,HOAS,AL,M,Woven,,,GRN Done,2025-05-09 00:00:00,Ujjwal,10067.0,2.0,231.0,Pass,,,,,,Pass,704.4,,2025-05-09,4,,,,,,Bale open,,,,,,,,,,,,0.0,
F525ALSH6382,2025-05-05,,,5006125786.0,2025-05-05,4150/05.05.2025,2025-05-05,SELF,SELF,SELF,25-26/219,2025-04-30 00:00:00,9.0,309.4,POSTEN LIFESTYLE INC,,NON GC,D331063229,ABFRL,SHIRT FABRIC,HOAS,AL,M,Woven,,,GRN Done,2025-05-12 00:00:00,Kamala,10354.0,2.0,64.0,Pass,,144.0,,,,Pass,309.4,,2025-05-12,6,,,,,,Visual inspection delay,,,,,,,,,,,,0.0,
F525ALSH6326,2025-05-05,,,5006125788.0,2025-05-05,4151/05.05.2025,2025-05-05,SELF,SELF,SELF,25-26/237,2025-04-30 00:00:00,28.0,612.5,POSTEN LIFESTYLE INC,,NON GC,D331063236,ABFRL,SHIRT FABRIC,HOAS,AL,M,Woven,,,GRN Done,2025-05-10 00:00:00,Bikram ,9781.0,5.0,106.0,reject,,151.0,,,,,612.5,,2025-05-13,7,612.5,200008078,2025-05-10,2025-05-13,,FRA Within TPT,,,,612.5,,,,Sweetan,,,,0.0,
F525ALSH6299,2025-05-05,,,5006125881.0,2025-05-05,4152/05.05.2025,2025-05-05,SELF,SELF,SELF,25-26/237,2025-04-30 00:00:00,6.0,512.0,POSTEN LIFESTYLE INC,,NON GC,D331063251,ABFRL,SHIRT FABRIC,HOAS,AL,M,Woven,,,GRN Done,2025-05-10 00:00:00,Bikram ,9786.0,2.0,190.0,Pass,,137.0,,1.0,non csv,Pass,512.0,,2025-05-13,7,512.0,400005093,2025-05-10,2025-05-13,,FRA Within TPT,,,,,,,,Sweetan,,,,0.0,
F525ALSH6301,2025-05-05,,,5006125882.0,2025-05-05,4153/05.05.2025,2025-05-05,SELF,SELF,SELF,25-26/240,2025-04-30 00:00:00,7.0,693.0,POSTEN LIFESTYLE INC,,NON GC,D331063249,ABFRL,SHIRT FABRIC,HOAS,AL,M,Woven,,,GRN Done,2025-05-10 00:00:00,Ujjwal,10078.0,2.0,224.0,Pass,,142.71428571428572,,,,Pass,693.0,,2025-05-10,5,,,,,,Bale open,,,,,,,,,,,,0.0,
F525ALSH6379,2025-05-05,,,5006125883.0,2025-05-05,4154/05.05.2025,2025-05-05,SELF,SELF,SELF,25-26/241,2025-04-30 00:00:00,8.0,619.0,POSTEN LIFESTYLE INC,,NON GC,D331063237,ABFRL,SHIRT FABRIC,HOAS,AL,M,Woven,,,GRN Done,2025-05-10 00:00:00,Ujjwal,10077.0,2.0,103.0,reject,,148.0,,2.0,non csv,Pass,619.0,,2025-05-13,7,619.0,200008108,2025-05-12,2025-05-13,,FRA Within TPT,619.0,5.0,,,,,,Sweetan,,,,0.0,
F525ALSH6380,2025-05-05,,,5006126263.0,2025-05-05,4155/05.05.2025,2025-05-05,SELF,SELF,SELF,25-26/242,2025-04-30 00:00:00,6.0,503.0,POSTEN LIFESTYLE INC,,NON GC,D331063238,ABFRL,SHIRT FABRIC,HOAS,AL,M,Woven,,,GRN Done,2025-05-10 00:00:00,Sibasankar,10689.0,2.0,153.0,reject,,149.0,,1.0,non csv,Pass,503.0,,2025-05-13,7,506.0,200008292,2025-05-10,2025-05-13,,FRA Within TPT,506.0,2.0,,,,,,Sweetan,,,,0.0,
F525ALSH6422,2025-05-05,,,5006125884.0,2025-05-05,4156/05.05.2025,2025-05-05,SELF,SELF,SELF,25-26/243,2025-04-30 00:00:00,5.0,503.0,POSTEN LIFESTYLE INC,,NON GC,D331063291,ABFRL,SHIRT FABRIC,HOAS,AL,M,Woven,,,GRN Done,2025-05-10 00:00:00,Ujjwal,10076.0,2.0,251.0,reject,,146.0,,,,Pass,503.0,,2025-05-13,7,503.0,200008290,2025-05-10,2025-05-13,,FRA Within TPT,,,,162.0,,,,Sweetan,,,,0.0,
F525ALSH6423,2025-05-05,,,5006125885.0,2025-05-05,4157/05.05.2025,2025-05-05,SELF,SELF,SELF,25-26/244,2025-04-30 00:00:00,6.0,515.0,POSTEN LIFESTYLE INC,,NON GC,D331063292,ABFRL,SHIRT FABRIC,HOAS,AL,M,Woven,,,GRN Done,2025-05-09 00:00:00,Kamala,10335.0,2.0,217.0,Pass,,146.0,,2.0,non csv,Pass,515.0,,2025-05-09,4,515.0,400005015,2025-05-09,2025-05-09,,FDR Within TPT,,,,,,,,,,,,0.0,
F525ALSH6300,2025-05-05,,,5006125886.0,2025-05-05,4158/05.05.2025,2025-05-05,SELF,SELF,SELF,25-26/245,2025-04-30 00:00:00,7.0,710.0,POSTEN LIFESTYLE INC,,NON GC,D331063250,ABFRL,SHIRT FABRIC,HOAS,AL,M,Woven,,,GRN Done,2025-05-10 00:00:00,Rakesh,10345.0,2.0,200.0,Pass,,143.0,,2.0,non csv,Pass,710.0,,2025-05-10,5,,,,,,Bale open,,,,,,,,,,,,0.0,
F525ALSH6419,2025-05-05,,,5006125887.0,2025-05-05,4159/05.05.2025,2025-05-05,SELF,SELF,SELF,25-26/244,2025-04-30 00:00:00,5.0,450.0,POSTEN LIFESTYLE INC,,NON GC,D331063288,ABFRL,SHIRT FABRIC,HOAS,AL,M,Woven,,,GRN Done,2025-05-10 00:00:00,Karibasappa,9929.0,2.0,187.0,Pass,,149.0,,,,Pass,450.0,,2025-05-10,5,,,,,,Bale open,,,,,,,,,,,,0.0,
F525ALSH6420,2025-05-05,,,5006126264.0,2025-05-05,4160/05.05.2025,2025-05-05,SELF,SELF,SELF,25-26/248,2025-04-30 00:00:00,6.0,489.0,POSTEN LIFESTYLE INC,,NON GC,D331063289,ABFRL,SHIRT FABRIC,HOAS,AL,M,Woven,,,GRN Done,2025-05-10 00:00:00,Rakesh,8895.0,2.0,157.0,Pass,,148.0,,2.0,non csv,Pass,489.0,,2025-05-10,5,,,,,,Bale open,,,,,,,,,,,,0.0,
F525ALSH6323,2025-05-05,,,5006125889.0,2025-05-05,4161/05.05.2025,2025-05-05,SELF,SELF,SELF,25-26/207,2025-04-30 00:00:00,5.0,616.5,POSTEN LIFESTYLE INC,,NON GC,D331063227,ABFRL,SHIRT FABRIC,HOAS,AL,M,Woven,,,GRN Done,2025-05-09 00:00:00,Karibasappa,10429.0,2.0,260.0,Pass,,149.0,,2.0,non csv,Pass,616.5,,2025-05-09,4,,,,,,Bale open,,,,,,,,,,,,0.0,
F525ALSH6325,2025-05-05,,,5006126030.0,2025-05-05,4162/05.05.2025,2025-05-05,SELF,SELF,SELF,25-26/208,2025-04-30 00:00:00,5.0,503.9,POSTEN LIFESTYLE INC,,NON GC,D331063235,ABFRL,SHIRT FABRIC,HOAS,AL,M,Woven,,,GRN Done,2025-05-09 00:00:00,Ujjwal,10064.0,2.0,321.9,reject,,148.0,,2.0,non csv,Pass,503.9,,2025-05-10,5,503.9,200008280,2025-05-10,2025-05-10,,FRA Within TPT,503.9,3.0,,,,,,,,,,0.0,
F525ALSH6327,2025-05-05,,,5006126031.0,2025-05-05,4163/05.05.2025,2025-05-05,SELF,SELF,SELF,25-26/209,2025-04-30 00:00:00,5.0,607.5,POSTEN LIFESTYLE INC,,NON GC,D331063247,ABFRL,SHIRT FABRIC,HOAS,AL,M,Woven,,,GRN Done,2025-05-09 00:00:00,Kamala,10339.0,2.0,228.5,Pass,,148.0,,1.0,non csv,Pass,607.5,,2025-05-10,5,607.5,400005045,2025-05-10,2025-05-10,,FRA Within TPT,,,,7.1,,,,,,,,0.0,
F525ALSH6328,2025-05-05,,,5006126032.0,2025-05-05,4164/05.05.2025,2025-05-05,SELF,SELF,SELF,25-26/210,2025-04-30 00:00:00,5.0,594.0,POSTEN LIFESTYLE INC,,NON GC,D331063248,ABFRL,SHIRT FABRIC,HOAS,AL,M,Woven,,,GRN Done,2025-05-09 00:00:00,Kamala,10338.0,2.0,240.0,Pass,,146.0,,2.0,non csv,Pass,594.0,,2025-05-10,5,594.0,400005047/200008281,2025-05-10,2025-05-10,,FRA Within TPT,,,,9.8,,,,,,,,0.0,
F525ALSH6329,2025-05-05,,,5006126261.0,2025-05-05,4165/05.05.2025,2025-05-05,SELF,SELF,SELF,25-26/211,2025-04-30 00:00:00,7.0,734.5,POSTEN LIFESTYLE INC,,NON GC,D331063252,ABFRL,SHIRT FABRIC,HOAS,AL,M,Woven,,,GRN Done,2025-05-09 00:00:00,Karibasappa,10430.0,2.0,241.0,Pass,,147.0,,1.0,non csv,Pass,734.5,,2025-05-09,4,,,,,,Bale open,,,,,,,,,,,,0.0,
F525ALSH6337,2025-05-05,,,5006126034.0,2025-05-05,4166/05.05.2025,2025-05-05,SELF,SELF,SELF,25-26/212,2025-04-30 00:00:00,7.0,714.5,POSTEN LIFESTYLE INC,,NON GC,D331063253,ABFRL,SHIRT FABRIC,HOAS,AL,M,Woven,,,GRN Done,2025-05-09 00:00:00,Sibasankar,10685.0,2.0,240.0,Pass,,145.0,,1.0,non csv,Pass,714.5,,2025-05-09,4,,,,,,Bale open,,,,,,,,,,,,0.0,
F525ALSH6307,2025-05-05,,,5006126035.0,2025-05-05,4167/05.05.2025,2025-05-05,SELF,SELF,SELF,25-26/214,2025-04-30 00:00:00,8.0,454.5,POSTEN LIFESTYLE INC,,NON GC,D331063255,ABFRL,SHIRT FABRIC,HOAS,AL,M,Woven,,,GRN Done,2025-05-10 00:00:00,Ujjwal,10080.0,2.0,64.0,Pass,,146.0,,,,Pass,454.5,,2025-05-10,5,,,,,,Bale open,,,,,,,,,,,,0.0,
F525ALSH6308,2025-05-05,,,5006126125.0,2025-05-05,4168/05.05.2025,2025-05-05,SELF,SELF,SELF,25-26/215,2025-04-30 00:00:00,4.0,344.5,POSTEN LIFESTYLE INC,,NON GC,D331063256,ABFRL,SHIRT FABRIC,HOAS,AL,M,Woven,,,GRN Done,2025-05-10 00:00:00,Sibasankar,10695.0,2.0,195.5,Pass,,145.0,,,,Pass,344.5,,2025-05-12,6,,,,,,Visual inspection,,,,,,,,,,,,0.0,
F525ALSH6309,2025-05-05,,,5006126036.0,2025-05-05,4169/05.05.2025,2025-05-05,SELF,SELF,SELF,25-26/216,2025-04-30 00:00:00,6.0,435.4,POSTEN LIFESTYLE INC,,NON GC,D331063239,ABFRL,SHIRT FABRIC,HOAS,AL,M,Woven,,,GRN Done,2025-05-10 00:00:00,Sibasankar,10696.0,2.0,103.9,Pass,,144.0,,,,Pass,435.4,,2025-05-10,5,,,,,,Bale open,,,,,,,,,,,,0.0,
F525ALSH6381,2025-05-05,,,5006126038.0,2025-05-05,4170/05.05.2025,2025-05-05,SELF,SELF,SELF,25-26/218,2025-04-30 00:00:00,3.0,341.4,POSTEN LIFESTYLE INC,,NON GC,D331063231,ABFRL,SHIRT FABRIC,HOAS,AL,M,Woven,,,GRN Done,2025-05-09 00:00:00,Ujjwal,10068.0,2.0,186.4,Pass,,,,,,Pass,341.4,,2025-05-09,4,,,,,,Bale open,,,,,,,,,,,,0.0,
F525ALSH6370,2025-05-05,,,5006126039.0,2025-05-05,4171/05.05.2025,2025-05-05,SELF,SELF,SELF,25-26/220,2025-04-30 00:00:00,5.0,626.4,POSTEN LIFESTYLE INC,,NON GC,D331063228,ABFRL,SHIRT FABRIC,HOAS,AL,M,Woven,,,GRN Done,2025-05-09 00:00:00,Kamala,10340.0,2.0,255.0,Pass,,149.0,,1.0,,Pass,626.4,,2025-05-10,5,626.4,400005046,2025-05-10,2025-05-10,,FRA within TPT,,,,8.8,,,,,,,,0.0,
F525ALSH6402,2025-05-05,,,5006126120.0,2025-05-05,4172/05.05.2025,2025-05-05,SELF,SELF,SELF,25-26/221,2025-04-30 00:00:00,7.0,559.0,POSTEN LIFESTYLE INC,,NON GC,D331063269,ABFRL,SHIRT FABRIC,HOAS,AL,M,Woven,,,GRN Done,2025-05-10 00:00:00,Karibasappa,9921.0,2.0,199.0,Pass,,145.71428571428572,,1.0,non csv,Pass,559.0,,2025-05-10,5,,,,,,Bale open,,,,,,,,,,,,0.0,
F525ALSH6404,2025-05-05,,,5006126123.0,2025-05-05,4173/05.05.2025,2025-05-05,SELF,SELF,SELF,25-26/222,2025-04-30 00:00:00,6.0,488.5,POSTEN LIFESTYLE INC,,NON GC,D331063271,ABFRL,SHIRT FABRIC,HOAS,AL,M,Woven,,,GRN Done,2025-05-12 00:00:00,Sibasankar,10539.0,2.0,170.5,Pass,,143.0,,1.0,,Pass,488.5,,2025-05-12,6,,,,,,Visual inspection delay,,,,,,,,,,,,0.0,
F525ALSH6407,2025-05-05,,,5006126124.0,2025-05-05,4175/05.05.2025,2025-05-05,SELF,SELF,SELF,25-26/224,2025-04-30 00:00:00,5.0,707.0,POSTEN LIFESTYLE INC,,NON GC,D331063274,ABFRL,SHIRT FABRIC,HOAS,AL,M,Woven,,,GRN Done,2025-05-08 00:00:00,Ujjwal,10052.0,2.0,313.0,Pass,,150.0,,,,Pass,707.0,,2025-05-08,3,,,,,,Within TPT,,,,,,,,,2025-05-09 00:00:00,Yarndyed,,0.0,
F525ALSH6408,2025-05-05,,,5006126262.0,2025-05-05,4176/05.05.2025,2025-05-05,SELF,SELF,SELF,25-26/225,2025-04-30 00:00:00,9.0,711.5,POSTEN LIFESTYLE INC,,NON GC,D331063275,ABFRL,SHIRT FABRIC,HOAS,AL,M,Woven,,,GRN Done,2025-05-09 00:00:00,Ujjwal,10063.0,2.0,163.0,reject,,148.0,,,,Pass,711.5,,2025-05-10,5,711.5,400005044/200008196,2025-05-10,2025-05-10,,FRA within TPT,701.1,3.0,,10.4,,,,,,,,0.0,
F525ALSH6409,2025-05-05,,,5006126205.0,2025-05-05,4177/05.05.2025,2025-05-05,SELF,SELF,SELF,25-26/226,2025-04-30 00:00:00,5.0,701.0,POSTEN LIFESTYLE INC,,NON GC,D331063277,ABFRL,SHIRT FABRIC,HOAS,AL,M,Woven,,,GRN Done,2025-05-09 00:00:00,Ujjwal,10060.0,2.0,278.0,Pass,,149.0,,1.0,non csv,Pass,701.0,,2025-05-09,4,,,,,,Visual inspection delay,,,,,,,,,,,,0.0,
F525ALSH6410,2025-05-05,,,5006126266.0,2025-05-05,4178/05.05.2025,2025-05-05,SELF,SELF,SELF,25-26/227,2025-04-30 00:00:00,6.0,701.4,POSTEN LIFESTYLE INC,,NON GC,D331063278,ABFRL,SHIRT FABRIC,HOAS,AL,M,Woven,,,GRN Done,2025-05-10 00:00:00,Kamala,10350.0,2.0,230.0,Pass,,141.33333333333334,,1.0,non csv,Pass,701.0,,2025-05-10,5,,,,,,Bale open,,,,,,,,,,,,0.0,
F525ALSH6411,2025-05-05,,,5006126126.0,2025-05-05,4179/05.05.2025,2025-05-05,SELF,SELF,SELF,25-26/228,2025-04-30 00:00:00,7.0,724.0,POSTEN LIFESTYLE INC,,NON GC,D331063279,ABFRL,SHIRT FABRIC,HOAS,AL,M,Woven,,,GRN Done,2025-05-10 00:00:00,Ujjwal,10079.0,2.0,240.0,Pass,,142.0,,1.0,non csv,Pass,724.0,,2025-05-10,5,,,,,,Bale open,,,,,,,,,,,,0.0,
F525ALSH6416,2025-05-05,,,5006126202.0,2025-05-05,4180/05.05.2025,2025-05-05,SELF,SELF,SELF,25-26/230,2025-04-30 00:00:00,7.0,594.8,POSTEN LIFESTYLE INC,,NON GC,D331063284,ABFRL,SHIRT FABRIC,HOAS,AL,M,Woven,,,GRN Done,2025-05-09 00:00:00,Karibasappa,10431.0,2.0,190.0,reject,,143.0,,3.0,csv,Pass,594.8,,2025-05-13,7,594.8,200008197,2025-05-10,2025-05-13,,FRA Within TPT,,,,72.0,,,,Sweetan,,,,0.0,
F525ALSH6417,2025-05-05,,,5006126265.0,2025-05-05,4181/05.05.2025,2025-05-05,SELF,SELF,SELF,25-26/231,2025-04-30 00:00:00,5.0,468.0,POSTEN LIFESTYLE INC,,NON GC,D331063285,ABFRL,SHIRT FABRIC,HOAS,AL,M,Woven,,,GRN Done,2025-05-10 00:00:00,Ujjwal,10074.0,2.0,132.0,Pass,,148.0,,1.0,non csv,Pass,468.0,,2025-05-10,5,,,,,,Bale open,,,,,,,,,,,,0.0,
F525ALSH6421,2025-05-05,,,5006126201.0,2025-05-05,4182/05.05.2025,2025-05-05,SELF,SELF,SELF,25-26/232,2025-04-30 00:00:00,4.0,363.15,POSTEN LIFESTYLE INC,,NON GC,D331063290,ABFRL,SHIRT FABRIC,HOAS,AL,M,Woven,,,GRN Done,2025-05-10 00:00:00,Rakesh,8898.0,2.0,127.4,Pass,,144.0,,,,Pass,363.15,,2025-05-10,5,,,,,,Bale open,,,,,,,,,,,,0.0,
F525ALSH6374,2025-05-05,,,5006126208.0,2025-05-05,4183/05.05.2025,2025-05-05,SELF,SELF,SELF,25-26/233,2025-04-30 00:00:00,7.0,658.4,POSTEN LIFESTYLE INC,,NON GC,D331063233,ABFRL,SHIRT FABRIC,HOAS,AL,M,Woven,,,GRN Done,2025-05-12 00:00:00,Rakesh,9940.0,2.0,218.9,Pass,,148.0,,,,Pass,658.4,,2025-05-12,6,,,,,,Visual inspection delay,,,,,,,,,,,,0.0,
F525ALSH6414,2025-05-05,,,5006126128.0,2025-05-05,4185/05.05.2025,2025-05-05,SELF,SELF,SELF,25-26/235,2025-04-30 00:00:00,7.0,662.4,POSTEN LIFESTYLE INC,,NON GC,D331063282,ABFRL,SHIRT FABRIC,HOAS,AL,M,Woven,,,GRN Done,2025-05-12 00:00:00,Rakesh,9941.0,2.0,188.75,reject,,138.0,,4.0,,Pass,662.4,,2025-05-15,9,662.4,200008300/400005074,2025-05-12,2025-05-15,,FRA Clousure delay,662.4,3.0,,,,,,Sweetan,,,,0.0,
F525ALSH6415,2025-05-05,,,5006126127.0,2025-05-05,4186/05.05.2025,2025-05-05,SELF,SELF,SELF,25-26/236,2025-04-30 00:00:00,6.0,608.0,POSTEN LIFESTYLE INC,,NON GC,D331063283,ABFRL,SHIRT FABRIC,HOAS,AL,M,Woven,,,GRN Done,2025-05-09 00:00:00,Karibasappa,10432.0,2.0,190.0,reject,,140.0,,,,Pass,608.0,,2025-05-13,7,608.0,200008199,2025-05-10,2025-05-13,,FRA Within TPT,,,,608.0,,,,Sweetan,,,,0.0,
